HST_ID,CHSTNAME,HST_KURZ,SUM_DWV,SUM_DTV,EIN_DWV,AUS_DWV,EIN_DTV,AUS_DTV,NHSTID,DIVA_NR,CNAME,VTYP,ZONEN,LINIEN,E,N,lng,lat
235,"Zürich, Hardhof",HARH,405.460079681275,380.20958904109597,211.45370517928296,194.00637450199198,198.789369863014,181.42021917808202,8591176.0,1120,Zürich,Tram,110.0,17,2679935,1250042,8.497474176399999,47.3963507028
374,"Zürich, Letzipark",LETP,3495.7443127489996,3184.7440890411,1711.7943788844602,1783.94993386454,1562.2853126027399,1622.45877643836,8591253.0,3148,Zürich,"Bus,Trolleybus",110.0,"31,N2",2680079,1249090,8.499211000299999,47.3877715086
353,"Zürich, Hubertus",HUBE,7465.11953585657,6373.95642054795,3779.0267780876497,3686.0927577689204,3227.8574830137,3146.0989375342497,8591203.0,1252,Zürich,"Bus,Tram,Trolleybus",110.0,"3,33,83,89,N14",2680089,1247935,8.4991367119,47.377382901800004
419,"Zürich, Hungerbergstrasse",HUNG,2651.78784860558,2296.2928493150694,1436.8419920318702,1214.94585657371,1241.5083287671198,1054.78452054795,8576263.0,1259,Zürich,"Bus,Trolleybus",110.0,"32,491,N1",2680203,1252797,8.501518035,47.4210947654
375,"Zürich, SBB-Werkstätte",SBBW,2050.85767649402,1692.6116076712299,1015.5406143426302,1035.31706215139,836.696148493151,855.9154591780818,8591334.0,2142,Zürich,"Bus,Trolleybus",110.0,"31,N2",2680395,1248960,8.5033723102,47.3865638806
482,"Zürich, Schauenberg",PSCH,197.55,173.603698630137,62.37,135.18,53.1746575342466,120.42904109589001,8591338.0,3458,Zürich,Bus,110.0,37,2680619,1252258,8.5069331753,47.416196569600004
144,"Zürich, Heuried",HEUR,2524.7002390438197,2391.8816438356093,1243.2554183266898,1281.44482071713,1168.30945205479,1223.57219178082,8591190.0,1187,Zürich,"Bus,Tram",110.0,"9,14,N5",2680646,1247056,8.506353053,47.3694097434
423,"Zürich, Friesenberg",FRIB,1904.3393625498002,1672.26767123288,1002.52258964143,901.816772908366,884.3207945205479,787.946876712329,8591149.0,902,Zürich,Trolleybus,110.0,32,2680778,1246488,8.5079980038,47.364285302
422,"Zürich, Höfliweg",HOEF,1625.6772908366502,1392.3318904109599,833.2742231075699,792.403067729084,710.3915342465751,681.940356164384,8591195.0,1272,Zürich,Trolleybus,110.0,32,2680996,1246857,8.5109503675,47.367577126499995
485,"Zürich, Räffelstrasse",RAEF,366.35,261.353890410959,161.68,204.67,115.012164383562,146.34172602739702,8591308.0,2120,Zürich,Bus,110.0,76,2681284,1246324,8.5146660359,47.3627481668
326,"Zürich, Laubegg",LAUB,6125.054701195219,5029.276794520549,3138.73944223108,2986.31525896414,2584.83550684932,2444.4412876712295,8591245.0,1519,Zürich,"Bus,Tram",110.0,"5,13,17,89,N5",2681473,1245880,8.517086938,47.3587317417
286,"Kilchberg ZH, Bendlikon",BEND,218.99,184.076575342465,124.39,94.6,104.945835616438,79.1307397260274,8590674.0,3775,Kilchberg ZH,Bus,150.0,"163,165",2684049,1241848,8.5504249286,47.3221467304
101,"Zürich, Oerlikerhus",ZOER,2748.60788844622,2147.3850410958894,1395.0713147410404,1353.5365737051802,1093.9589041095903,1053.4261369863,8591294.0,6459,Zürich,Tram,110.0,"10,11",2684184,1252462,8.5542063526,47.417585035200005
20,"Zürich, Chinagarten",CHIN,105.17,129.251315068493,47.73,57.44,63.7467123287671,65.504602739726,8591109.0,3717,Zürich,Bus,110.0,"912,916",2684189,1245449,8.5529529761,47.3545142763
352,"Zürich, Hinterbergstrasse",HINT,746.0297932270909,621.458378356165,477.3176055776889,268.712187649402,397.806956164384,223.65142219178097,8591192.0,1194,Zürich,Trolleybus,110.0,33,2684270,1248296,8.5545608026,47.3801080391
218,"Zürich, Höschgasse",HOES,12165.709945019902,10350.669551232899,6159.03890438247,6006.67104063745,5270.11891780822,5080.550633424658,8576198.0,1286,Zürich,"Bus,Tram,Trolleybus",110.0,"2,4,33,912,916,N18",2684278,1245837,8.554203828,47.357992341000006
284,"Rüschlikon, Schlossstrasse",BSRU,489.88,408.36739726027395,262.05,227.83,219.465178082192,188.90221917808202,8590783.0,410,Rüschlikon,Bus,150.0,165,2684317,1240911,8.5537934218,47.313685617
350,"Zürich, Bethanien",BETH,795.187469322709,663.7502597260279,186.249754183267,608.9377151394422,157.40040630136997,506.34985342465797,8591078.0,471,Zürich,Trolleybus,110.0,33,2684377,1248387,8.5559947042,47.3809127376
146,"Zürich, Waldgarten",WALD,3354.96896414343,3006.7708219178103,1674.94394422311,1680.02501992032,1495.55252054795,1511.2183013698595,8591420.0,2814,Zürich,"Bus,Tram",110.0,"7,9,75,N11",2684431,1250924,8.5571885769,47.4037218032
589,"Glattbrugg, Lindberghplatz",GLIN07,5184.6,4238.4978630137,2658.23,2526.37,2175.01695890411,2063.48090410959,8590626.0,6508,Glattbrugg,"Bus,Tram",121.0,"10,12,781",2684688,1253361,8.5610547007,47.4256052897
409,"Zürich, Römerhof",ROEM,8124.093107569721,7262.27405479452,4062.83087649402,4061.2622310757,3623.11082191781,3639.16323287671,8503083.0,2124,Zürich,"Bus,Tram,Zahnradbahn",110.0,"3,8,25,N16,N19",2684740,1246976,8.5605339798,47.368176552200005
663,"Zürich, Krönleinstrasse",KROE,63.08,57.1563835616438,25.94,37.14,23.0381917808219,34.1181917808219,8591238.0,1471,Zürich,Bus,110.0,39,2684752,1248757,8.5610300768,47.384192131400006
147,"Zürich, Schörlistrasse",SCHO,2900.5485258964204,2547.8568767123293,1541.2080079681298,1359.3405179282897,1344.20156164384,1203.65531506849,8591343.0,2326,Zürich,Tram,110.0,"7,9",2684932,1251178,8.563873299099999,47.405941667
664,"Zürich, Heubeeriweg",HEUB,33.01,29.2068767123287,11.26,21.75,10.2993424657534,18.907534246575295,8591189.0,1186,Zürich,Bus,110.0,39,2685036,1248472,8.564736526599999,47.3815924428
748,"Thalwil, Mühlebachplatz",MUBA01,0.0,0.38893150684931505,0.0,0.0,0.0,0.38893150684931505,8573166.0,1684,Thalwil,Bus,150.0,"140,240,N15",2685192,1238431,8.5648937529,47.2912692691
617,"Zürich, Waldhaus Dolder",WDOL,442.15762,404.440390739726,163.26762,278.89,154.950445534247,249.48994520547896,8591421.0,2815,Zürich,Zahnradbahn,110.0,25,2685332,1247542,8.5684785263,47.373190388599994
30,"Zürich, EPI-Klinik",EPIK,648.34,510.5824657534249,275.15,373.19,218.688904109589,291.89356164383605,8591120.0,3594,Zürich,Bus,110.0,77,2685536,1244816,8.5706585817,47.3486480509
57,"Zürich, Schwamendingerplatz",SCHW,20010.0588446215,17539.8806849315,10120.6655776892,9889.393266932268,8864.60076712329,8675.27991780822,8591349.0,2294,Zürich,"Bus,Tram",110.0,"7,9,61,62,75,79,N11",2685539,1251037,8.5718872401,47.404595056400005
10,"Küsnacht ZH, Bühlstrasse",BUEH,271.68,227.252328767124,132.49,139.19,110.409178082192,116.84315068493203,8576206.0,610,Küsnacht ZH,Bus,140.0,"912,916",2686241,1242965,8.5796314677,47.3319094229
712,"Küsnacht ZH, Zentrum",ZENK,351.9,271.340876712329,192.3,159.6,149.607178082192,121.733698630137,8590705.0,3744,Küsnacht ZH,Bus,140.0,"918,919,N18",2686433,1241452,8.5818797276,47.3182772216
597,"Wallisellen, Belair",BELA07,976.46,759.848876712329,486.12,490.34,376.345369863014,383.50350684931493,8590881.0,439,Wallisellen,"Bus,Tram",121.0,"12,759,N78",2686530,1252092,8.585218855599999,47.4139534137
688,"Küsnacht ZH, Obere Heslibachst",OBHE,319.49,257.620794520548,165.84,153.65,133.789698630137,123.83109589041099,8576217.0,1769,Küsnacht ZH,Bus,140.0,"916,918",2686714,1241304,8.5855673888,47.31690931
675,"Zürich, Stodolastrasse",STOD,31.4,29.503397260274,17.0,14.4,16.718630136986302,12.784767123287699,8591300.0,3765,Zürich,Bus,110.0,91,2687026,1245756,8.590557909400001,47.3569067829
16,"Itschnach, Tägermoos",TAEG,412.2,348.340602739726,219.0,193.2,184.034794520548,164.30580821917798,8590669.0,2695,Itschnach,Bus,140.0,"912,919,N18",2687338,1242309,8.5940153805,47.3258653725
693,"Küsnacht ZH, Allmend",KALL,324.08,273.50027397260203,161.46,162.62,136.58504109589,136.915232876712,8576222.0,54,Küsnacht ZH,Bus,140.0,916,2687599,1241193,8.5972496603,47.315794102299996
435,"Dübendorf, Hoffnung",HOFF,223.26006,171.363109753425,68.74204,154.51802,51.9137864109589,119.44932334246599,8590566.0,1228,Dübendorf,Bus,121.0,"743,744,745,751,752,754",2687671,1250113,8.5999477818,47.396004963100005
670,"Zollikerberg, Trichtenhauserm.",TRIC,30.6,27.291780821917897,18.2,12.4,16.429095890411,10.862684931506902,8591029.0,3747,Zollikerberg,Bus,140.0,91,2687897,1245070,8.601950737200001,47.350621787399994
763,"Dübendorf, Grüzenstrasse",GRUZ,0.0,0.330520547945205,0.0,0.0,0.0,0.330520547945205,8590563.0,1054,Dübendorf,Bus,121.0,"754,N17",2688978,1249608,8.6171577443,47.3912881333
710,"Zumikon, Waltikon",WALT,289.82,218.92126027397202,133.14,156.68,101.382410958904,117.53884931506799,8576225.0,2826,Zumikon,Bus,140.0,919,2689148,1243475,8.6181880514,47.336109442600005
757,"Dübendorf, Flugplatz",FLUP,0.0,0.317698630136987,0.0,0.0,0.028493150684931,0.289205479452055,8590558.0,863,Dübendorf,Bus,121.0,"759,N17",2689747,1250870,8.6275950243,47.402533174
513,"Benglen, Langwis",BLAN,44.35,38.7034246575343,21.782,22.568,18.6017589041096,20.1016657534247,8594249.0,6778,Benglen,Bus,121.0,"704,705,744,N19",2690005,1246363,8.630105909,47.3619656313
455,"Maur, Aschbach",MASC,14.8714,16.0053736986301,7.79951,7.07189,8.231827424657531,7.7735462739726,8590712.0,3134,Maur,Bus,130.0,743,2692342,1245280,8.6608147305,47.3519026776
654,"Spreitenbach, Furttalstrasse",FURT,128.29,97.7280821917808,58.41,69.88,45.1517534246575,52.5763287671233,8590273.0,6301,Spreitenbach,Bus,,303,2669870,1253152,8.3646486595,47.4254650577
650,"Spreitenbach, Altersheim",SPAL,246.27,204.74095890411,114.99,131.28,97.21679452054786,107.524164383562,8591891.0,6663,Spreitenbach,Bus,184.0,303,2670176,1252419,8.3685887549,47.4188402846
612,"Dietikon, Lätten",DLAE,90.39,77.5445753424658,39.78,50.61,37.0196164383562,40.5249589041096,8590518.0,6695,Dietikon,Bus,154.0,325,2671425,1250585,8.3848457655,47.402211908299996
554,"Dietikon, Silbern",DSIL,240.6172,210.44196493150696,133.1346,107.4826,115.00412219178101,95.43784273972601,8590528.0,6262,Dietikon,Bus,154.0,309,2672015,1252370,8.392948709199999,47.4182010512
647,"Dietikon, Dörfli",DOER,295.93,234.470767123288,146.96,148.97,118.029095890411,116.44167123287701,8590513.0,725,Dietikon,Bus,154.0,303,2673071,1250405,8.4066199792,47.4004125351
195,"Urdorf, Niederurdorf",NURD,535.0354,438.52774082191803,254.8744,280.161,208.995217534247,229.532523287671,8590843.0,1731,Urdorf,Bus,154.0,"302,308,314,N30",2673987,1249296,8.4185698411,47.3903364937
604,"Urdorf, Rainweg",RAIW,57.64,85.72838356164388,20.98,36.66,38.786246575342496,46.942136986301406,8590845.0,2024,Urdorf,Bus,154.0,"311,N30",2674499,1249199,8.4253343283,47.389406425
199,"Urdorf Weihermatt, Bahnhof",BWEI,760.02,635.865424657534,305.7,454.32,264.630136986301,371.2352876712329,8590834.0,2767,Urdorf,Bus,154.0,"308,311",2674862,1248168,8.429969125,47.380092967299994
191,"Schlieren, Heimeliweg",HEIM,227.486055776893,192.536547945205,85.9424701195219,141.543585657371,74.3482191780822,118.188328767123,8590792.0,1151,Schlieren,Bus,154.0,"308,N30",2675409,1249784,8.437484232100001,47.3945640788
213,"Weiningen ZH, Aegelsee",AEGW,165.443187250996,143.49484931506902,97.4511155378486,67.9920717131474,87.73865753424661,55.756191780821894,8590910.0,3183,Weiningen ZH,Bus,154.0,"302,304",2675913,1252123,8.444556542599999,47.415541830600006
620,"Zürich, Bahnhof Leimbach",BLEI,2414.29,2117.25657534247,1298.64,1115.65,1139.9539726027401,977.3026027397261,8591061.0,2547,Zürich,Bus,110.0,"70,N12",2681626,1243049,8.5185962537,47.333252268500004
310,"Zürich, Althoos",AHOS,279.19,231.164191780822,114.03,165.16,93.8376712328767,137.326520547945,8591041.0,3706,Zürich,Bus,110.0,40,2681920,1251665,8.524062283400001,47.410702971199996
142,"Zürich, Werd",WERE,3315.798207171309,2770.90939726027,1602.82075697211,1712.9774501992,1329.63794520548,1441.27145205479,8591427.0,6238,Zürich,Tram,110.0,"9,14",2682185,1247430,8.5267950031,47.372583144
769,"Rümlang, Oberdorf",ORUE07,0.0,0.21654794520547896,0.0,0.0,0.086904109589041,0.129643835616438,8590766.0,1763,Rümlang,Bus,121.0,"742,795,N6",2682322,1256258,8.5302346072,47.451958723599994
266,"Zürich, Sunnau",SUNN,356.27,322.000410958904,172.27,184.0,156.933671232877,165.06673972602698,8591388.0,2612,Zürich,Bus,110.0,"184,185,N12",2682468,1242375,8.5296111179,47.327085886099994
262,"Zürich, Bahnhof Enge/Bederstr.",BEDE,11553.975657370504,9217.564136986302,5787.33589641434,5766.63976095618,4614.687150684929,4602.87698630137,8591059.0,199,Zürich,"Bus,Tram",110.0,"5,13,17,200,210,444,445,N12",2682474,1246541,8.5304572486,47.364551903199995
265,"Zürich, Dangelstrasse",DANG,463.93,410.463424657534,151.78,312.15,132.40098630136998,278.062438356164,8591111.0,649,Zürich,Bus,110.0,"184,185,N12",2682483,1243204,8.529962040900001,47.334539624499996
94,"Zürich, Birchstrasse",BIRC,985.908007968128,752.7253972602739,405.572788844622,580.3352191235061,321.11443835616393,431.61095890411,8591088.0,3449,Zürich,Bus,110.0,80,2682806,1251938,8.5358508113,47.413047316000004
681,"Kilchberg ZH, Spital",KSPI,303.2,245.35939726027402,135.85,167.35,110.76939726027399,134.59,8590679.0,1440,Kilchberg ZH,Bus,150.0,"162,185",2682912,1241783,8.5353746665,47.32170605899999
307,"Zürich, Friedhof Schwandenholz",FSWA,183.08,153.538520547945,92.65,90.43,77.82123287671229,75.71728767123291,8591144.0,896,Zürich,Bus,110.0,40,2682932,1252863,8.537691820700001,47.4213502186
109,"Zürich, Schaffhauserplatz",SPLA,19534.1627466136,16706.421614794497,9791.72175936255,9742.440987251,8375.59584,8330.82577479452,8591335.0,2158,Zürich,"Bus,Tram,Trolleybus",110.0,"7,11,14,15,33,N6",2683055,1249565,8.5387089949,47.3916748691
61,"Zürich, Regensbergbrücke",REGB,4015.56334661354,3329.5894246575294,1915.1584063745,2100.40494023904,1583.41035616438,1746.17906849315,8591314.0,2045,Zürich,"Bus,Tram",110.0,"11,61,62",2683071,1251472,8.5392751488,47.4088230739
289,"Zürich, Seerose",SEER,489.1,437.53002739725997,264.83,224.27,237.39032876712298,200.139698630137,8591357.0,2834,Zürich,Bus,110.0,"161,165,N15",2683094,1243699,8.5381369147,47.3389146857
734,"Kilchberg ZH, Emilienheim",KEMI,9.3,6.8341369863013695,7.9,1.4,5.834356164383559,0.999780821917808,8594253.0,6781,Kilchberg ZH,Bus,150.0,163,2683110,1242620,8.5381485636,47.3292087029
735,"Kilchberg ZH, Breitloo",KBRE,12.4,9.552876712328759,11.73,0.67,9.019479452054792,0.5333972602739729,8594252.0,6782,Kilchberg ZH,Bus,150.0,163,2683212,1242286,8.5394358367,47.326192013100005
765,"Zürich, Im Ebnet",IEBN,0.0,0.8177534246575351,0.0,0.0,0.142465753424658,0.675287671232877,8591207.0,1303,Zürich,Bus,110.0,"742,N6",2683372,1253998,8.5437340297,47.431501948100006
726,"Kilchberg ZH, Gottlieb-Binder",GOBI,104.02459,77.7747180547945,16.12459,87.9,12.1996495616438,65.5750684931507,8590675.0,1018,Kilchberg ZH,Bus,150.0,"162,163",2683474,1241932,8.5428354796,47.3229752061
736,"Kilchberg ZH, Schlimbergstr.",SLIM,3.91013,2.91255515068493,3.32495,0.58518,2.4930478082191803,0.41950734246575294,8590686.0,2239,Kilchberg ZH,Bus,150.0,163,2683484,1242132,8.543004975,47.3247726405
667,"Zürich, Schanzackerstrasse",SANZ,6.99,6.579424657534241,1.52,5.47,1.5849863013698602,4.9944383561643795,8594255.0,6776,Zürich,Bus,110.0,39,2683713,1249613,8.547432195599999,47.3920232556
327,"Zürich, Ausserdorfstrasse",AUSS,878.324820717131,777.533671232877,398.35055776892403,479.97426294820707,350.0449041095891,427.48876712328797,8591048.0,128,Zürich,Bus,110.0,"75,742,N6",2683747,1253226,8.5485593243,47.4245115895
21,"Zürich, Opernhaus",OPER,18594.7082470119,15813.480136986302,8941.5071314741,9653.201115537848,7622.771369863009,8190.708767123289,8576195.0,1845,Zürich,"Bus,Tram",110.0,"2,4,912,916,N18",2683761,1246666,8.5475163275,47.365513765299994
739,"Birmensdorf ZH, Sternen/WSL",BIRMSTE,0.0,1.49589041095891,0.0,0.0,0.022794520547945,1.4730958904109601,8503578.0,2570,Birmensdorf ZH,Bus,154.0,"220,350,N14",2676874,1245969,8.4562320856,47.3600845722
637,"Zürich, Neeserweg",NEES,256.73,219.57323287671198,132.05,124.68,111.99783561643801,107.57539726027399,8591284.0,1698,Zürich,Bus,110.0,35,2678225,1249379,8.4747095843,47.390593361099995
367,"Zürich, Seidelhof",SEID,854.662417928287,731.1171421917811,386.540431075697,468.12198685259006,332.9921594520549,398.124982739726,8591361.0,2366,Zürich,"Bus,Trolleybus",110.0,"31,N2",2678903,1249536,8.4837162817,47.3919244695
75,"Zürich, Albisrieden",ALBR,3112.44254980079,2798.4842191780804,1508.59418326693,1603.84836653386,1352.9390684931502,1445.5451506849301,8591036.0,47,Zürich,"Bus,Tram",110.0,"3,80,N13",2679010,1247587,8.4847892336,47.3743834442
236,"Zürich, Grünaustrasse",GRUN,2310.37517928287,2002.4600821917797,1160.34270916335,1150.03247011952,1002.0681095890401,1000.3919726027402,8591167.0,1041,Zürich,"Bus,Tram",110.0,"17,78,N13",2679313,1249909,8.489212331900001,47.3952297705
181,"Zürich, Bahnhof Altstetten N",BALN,8801.931992031872,7311.781506849312,4537.985856573701,4263.94613545817,3725.56419178082,3586.2173150684894,8591057.0,5001,Zürich,"Bus,Tram",110.0,"4,304,307,308,485",2679370,1249558,8.4899049877,47.3920662229
226,"Zürich, Kappeli",KAPP,9315.454581673308,7174.899890410959,4611.16848605578,4704.28609561753,3553.2441917808196,3621.65569863014,8591222.0,1364,Zürich,"Bus,Tram",110.0,"2,83,89",2679756,1248796,8.4948812192,47.3851666294
696,"Zürich, Kappenbühlweg",KABU,166.38999999999996,145.81043835616398,104.22000000000001,62.17,91.9462465753425,53.8641917808219,8591223.0,3138,Zürich,Bus,110.0,38,2679983,1250778,8.4982415603,47.4029639936
43,"Zürich, Langgrütstrasse",LANG,891.77,775.281342465753,458.68,433.09,397.801643835616,377.47969863013697,8591243.0,1503,Zürich,Bus,110.0,67,2680240,1247532,8.501063715499999,47.3737401793
701,"Zürich, Friesenberghalde",FRIH,119.55,106.817726027397,31.1,88.45,29.0522191780822,77.76550684931509,8591150.0,903,Zürich,Bus,110.0,73,2680360,1246130,8.5024007846,47.3611167413
224,"Zürich, Letzigrund",LETG,3105.3588047808803,2911.83753424658,1555.2416334661402,1550.1171713147396,1425.4597534246604,1486.37778082192,8591252.0,1548,Zürich,Tram,110.0,2,2680430,1248368,8.5037293822,47.3812355148
66,"Zürich, Zehntenhausplatz",ZEHN,7183.82892430279,6242.0878904109595,3436.6193625498,3747.2095617529894,2983.8796712328804,3258.2082191780796,8576262.0,2968,Zürich,"Bus,Trolleybus",110.0,"32,37,61,62,491,N1",2680579,1252587,8.5064625091,47.4191602624
67,"Zürich, Bahnhof Affoltern",BAFF,2432.6141832669296,2116.31479452055,1218.58498007968,1214.02920318725,1050.46008219178,1065.85471232877,8591054.0,3021,Zürich,Bus,110.0,"37,61,62,N1",2680648,1252813,8.5074175769,47.4211842986
88,"Zürich, ETH Hönggerberg",ETHH,10567.542509960202,8310.115534246579,5075.45390438247,5492.088605577689,3995.6587671232896,4314.45676712329,8591122.0,735,Zürich,Bus,110.0,"37,69,80,N8",2680689,1251423,8.5077099203,47.4086785771
167,"Zürich, Altes Krematorium",AKRE,2590.80868007968,2277.56944849315,1262.09048247012,1328.7181976095599,1109.4895920547901,1168.07985643836,8591236.0,1446,Zürich,"Bus,Tram,Trolleybus",110.0,"3,33,72,83,N14",2680748,1247991,8.5078719957,47.377806104499996
694,"Zürich, Appenzellerstrasse",APPE,158.51,134.144136986301,78.45999999999998,80.04999999999998,65.0047123287671,69.1394246575342,8591045.0,3151,Zürich,Bus,110.0,38,2680841,1250339,8.5095276002,47.398911158199994
68,"Zürich, Fronwald",FRON,397.283466135458,349.06441095890403,225.65302788844602,171.630438247012,196.94057534246602,152.12383561643796,8591153.0,914,Zürich,Bus,110.0,"62,E,N1",2680845,1252902,8.5100441118,47.4219605401
546,"Zürich, Kempfhofsteig",KEMP,402.0825099601589,358.811150684931,183.40760956175296,218.67490039840598,162.804520547945,196.00663013698602,8591226.0,1379,Zürich,"Bus,Trolleybus",110.0,"46,N8",2680868,1250179,8.5098562939,47.3974689074
426,"Zürich, Hegianwandweg",HEGA,1850.6586852589598,1606.15597260274,796.2711952191229,1054.38749003984,693.457506849315,912.698465753425,8591182.0,1143,Zürich,"Bus,Trolleybus",110.0,"32,89,N5",2680941,1245641,8.5100025201,47.3566478471
69,"Zürich, Unteraffoltern",UAFF,966.9522310756979,829.865616438356,516.301474103586,450.650756972112,442.38501369862996,387.480602739726,8591407.0,2737,Zürich,Bus,110.0,"62,E,N1",2680977,1253196,8.511846542699999,47.4245883414
251,"Zürich, Eschergutweg",EGUT,876.6023505976099,796.4313150684931,409.1896414342631,467.4127091633471,366.814684931507,429.61663013698603,8591121.0,800,Zürich,"Bus,Tram",110.0,"13,N4",2681035,1250048,8.5120444762,47.396270253599994
486,"Zürich, Grubenstrasse",GRUB,177.82,125.084,24.98,152.84,17.2734794520548,107.810520547945,8591083.0,489,Zürich,Bus,110.0,76,2681058,1246331,8.5116758798,47.3628389541
46,"Zürich, Goldbrunnenplatz",GOLP,15238.814541832702,13489.9965753425,7743.872231075699,7494.942310756969,6845.49,6644.50657534247,8502572.0,1012,Zürich,"Bus,Tram,Trolleybus",110.0,"9,14,32,67,215,220,235,236,245,350,N5",2681214,1247159,8.5138909417,47.3702663129
623,"Zürich, Sihlweidstrasse",SIHW,1639.99,1405.12715068493,745.52,894.47,639.922849315068,765.2043013698628,8591370.0,2398,Zürich,Bus,110.0,"70,N12",2681339,1242285,8.5146609188,47.326416673699995
64,"Zürich, Glaubtenstrasse",GLAU,6473.954581673309,5559.49473972603,3205.16597609562,3268.7886055776894,2751.93408219178,2807.5606575342495,8591160.0,1000,Zürich,"Bus,Trolleybus",110.0,"32,40,61,62,80,N1",2681527,1252045,8.518925014,47.4141691976
660,"Zürich, Langensteinenstrasse",LAST,72.29999999999998,62.3953424657535,22.32,49.98,20.3981369863014,41.99720547945209,8591242.0,1502,Zürich,Bus,110.0,39,2683887,1249668,8.5497468918,47.39249575149999
522,"Zürich, Germaniastrasse",GERM,12.79,12.3980547945206,5.81,6.98,5.414547945205481,6.98350684931507,8591156.0,971,Zürich,"Bus,Standseilbahn",110.0,"23,39",2684082,1249074,8.5522177645,47.3871288647
469,"Zürich, Ettenfeld",ETTE,0.0,3.36076712328767,0.0,0.0,0.252164383561644,3.1086027397260296,8591124.0,3446,Zürich,Bus,110.0,"768,N7",2684132,1253336,8.5536819242,47.42545175229999
322,"Zürich, Platte",PLAT,8067.697649402391,6155.193835616429,3698.9863346613506,4368.71131474104,2823.3673698630105,3331.8264657534196,8591303.0,1889,Zürich,"Bus,Tram",110.0,"5,6,N17",2684133,1247727,8.5526398776,47.3750083368
408,"Zürich, Hottingerplatz",HOTT,5883.03254980079,4835.185671232879,3029.1271314740998,2853.90541832669,2479.76967123288,2355.416,8591202.0,1251,Zürich,"Bus,Tram",110.0,"3,N16,N19",2684277,1247110,8.554430180399999,47.3694410363
470,"Glattbrugg, Frohbühlstrasse",FROH07,0.0,1.13260273972603,0.0,0.0,0.10827397260274,1.02432876712329,8590621.0,909,Glattbrugg,Bus,121.0,"768,N7",2684417,1253645,8.5575170997,47.4281941641
591,"Rümlang, Bäuler",RBAU07,2969.9,2123.9869589041095,1496.32,1473.58,1069.61780821918,1054.3691506849302,8590762.0,6507,Rümlang,"Bus,Tram",121.0,"10,12,510",2684434,1254463,8.5578970301,47.435548403999995
749,"Thalwil, Zentrum",TZEN01,0.0,1.55715068493151,0.0,0.0,0.142465753424658,1.4146849315068502,8573167.0,2989,Thalwil,Bus,150.0,"140,142,145,156,240,N15",2685154,1238836,8.5644682623,47.294916558800004
54,"Zürich, Dreispitz",DREI,684.790438247012,601.159342465754,303.6633067729081,381.127131474104,264.014657534247,337.144684931507,8591113.0,708,Zürich,Bus,110.0,"61,62,94",2685173,1251721,8.5671692822,47.4107938653
29,"Zürich, Flühgasse",FLUE,346.42,296.49473972602806,147.03,199.39,126.294657534247,170.200082191781,8591133.0,868,Zürich,Bus,110.0,77,2685444,1245016,8.5694793118,47.3504586593
55,"Zürich, Aubrücke",AUBR,1060.87282868526,945.38098630137,453.1158565737049,607.7569721115541,405.58295890411006,539.79802739726,8591047.0,114,Zürich,Bus,110.0,"61,62,79,94,787,N78",2685547,1251736,8.5721269756,47.410880281000004
56,"Zürich, Herzogenmühlestrasse",HERZ,545.405219123506,453.25498630137,231.06179282868496,314.34342629482103,186.52002739726,266.73495890411,8591188.0,1179,Zürich,Bus,110.0,"61,62,79",2685596,1251364,8.5727049063,47.407528435699994
124,"Zürich, Burgwies",BURG,2141.52880478088,1920.69493150685,1192.99266932271,948.5361354581668,1070.09271232877,850.6022191780818,8591104.0,580,Zürich,Tram,110.0,11,2685612,1245859,8.5718636038,47.3580182756
616,"Zürich, Bergstation Dolderbahn",BDOL,1227.64,1331.6973698630097,561.76,665.88,608.711561643836,722.9858082191779,8503084.0,459,Zürich,Zahnradbahn,110.0,25,2685802,1247551,8.5747025014,47.373210296
658,"Zürich, Schürgistrasse",SURG,835.2799999999999,736.749369863014,413.88,421.4,368.8899178082191,367.85945205479493,8591347.0,2329,Zürich,Bus,110.0,"94,787,N78",2686114,1251517,8.5795965109,47.4088368617
11,"Küsnacht ZH, Goldbacherstrasse",GOBA,204.11,168.107315068493,86.65,117.46,71.2181095890411,96.8892054794521,8576207.0,1011,Küsnacht ZH,Bus,140.0,"912,916",2686309,1242668,8.5804738351,47.3292294804
13,"Küsnacht ZH, Schiedhaldenstr.",SIHE,460.59,423.96304109589,206.75,253.84,195.550821917808,228.412219178082,8576209.0,2168,Küsnacht ZH,Bus,140.0,"912,916,919,N18",2686478,1241975,8.5825757018,47.3229748943
714,"Küsnacht ZH, Reform. Kirche",RKIK,15.61,11.466821917808199,7.68,7.93,5.647452054794519,5.8193698630137005,8590704.0,2043,Küsnacht ZH,Bus,140.0,918,2686589,1241267,8.5839071425,47.31659297310001
380,"Zürich, Carl-Spitteler-Strasse",CARL,3910.79491952191,3325.63102684931,1957.17614741036,1953.61877211155,1669.91365205479,1655.7173747945199,8591107.0,617,Zürich,"Bus,Trolleybus",110.0,"31,91,701,703,704,N16,N19",2686724,1245909,8.586590639299999,47.3583225683
716,"Küsnacht ZH, Gartenstrasse",GART,194.31,150.75005479452102,92.48,101.83,70.9328219178082,79.8172328767123,8590701.0,933,Küsnacht ZH,Bus,140.0,918,2686871,1240705,8.5875276938,47.3115015745
